row_id,text_no,site_code,site,source,object_code,object_type,side,line,direction_code,direction,fs80,fs_category,fs_description,level,locus,n_signs,signs_reading_order,signs_clean,doubtful_positions
153,1147,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-3,25,5,387 66 336 89 211,387 66 336 89 211,
154,1148,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,20,4,391 99 62 342,391 99 62 342,
155,1149,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,18,8,150 123 389 72 296 342 124 169,150 123 389 72 296 342 124 169,
156,1150,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-1,25,5,50 162 99 326 342,50 162 99 326 342,
157,1151,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,17,7,17 395 99 171 59 247 342,17 395 99 171 59 247 342,
158,1154,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,22,3,*059 53 342,59 53 342,1
159,1155,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,24,5,127 343 67 59 211,127 343 67 59 211,
160,1156,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-13,16,4,72 71 121 342,72 71 121 342,
161,1157,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,20,4,267 99 107 162,267 99 107 162,
162,1158,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,2,5,267 99 65 222 254,267 99 65 222 254,
163,1159,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,28,5,245 245 343 104 162,245 245 343 104 162,
164,1160,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-9,27,5,293 123 343 230 342,293 123 343 230 342,
165,1161,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,17,5,389 182 293 327 342,389 182 293 327 342,
166,1162,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,17,5,267 99 289 347 342,267 99 289 347 342,
167,1163,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,20,4,204 *230 *015 176,204 230 15 176,2 3
168,1164,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,16,3,*379 162 402,379 162 402,1
169,1165,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-6,25,5,328 32 99 72 0,328 32 99 72 0,
170,1166,MD,Mohenjodaro,MIC vol III,1,seal,0,0,9,no text,13,Animals,Unicorn to R. facing cult object.,-3,18,2,387 0,387 0,
171,1167,MD,Mohenjodaro,MIC vol III,1,seal,0,1,3,single sign,12,Animals,Unicorn to L. No cult object in front.,-4,17,1,*175,175,1
172,1167,MD,Mohenjodaro,MIC vol III,1,seal,0,2,2,left-to-right,12,Animals,Unicorn to L. No cult object in front.,-4,17,2,336 342,336 342,
173,1168,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,17,4,86 336 89 211,86 336 89 211,
174,1169,MD,Mohenjodaro,MIC vol III,1,seal,0,0,3,single sign,13,Animals,Unicorn to R. facing cult object.,-7,25,1,31,31,
175,1170,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,27,6,216 123 70 336 89 211,216 123 70 336 89 211,
176,1171,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,18,2,86 15,86 15,
177,1172,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,20,5,79 343 387 59 211,79 343 387 59 211,
178,1173,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,18,4,387 72 211 176,387 72 211 176,
179,1174,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,18,6,412 123 87 249 162 342,412 123 87 249 162 342,
180,1175,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-3,20,5,343 245 245 175 180,343 245 245 175 180,
181,1176,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-2,28,6,0 *171 59 182 293 211,0 171 59 182 293 211,2
182,1177,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,20,2,171 60,171 60,
183,1178,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,28,5,*391 99 15 348 342,391 99 15 348 342,1
184,1179,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,4,6,51 155 343 102 137 342,51 155 343 102 137 342,
185,1180,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,25,7,155 245 245 99 67 222 254,155 245 245 99 67 222 254,
186,1181,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-10,4,5,267 99 336 51 342,267 99 336 51 342,
187,1182,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,25,4,57 209 343 5,57 209 343 5,
188,1183,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,18,4,265 343 326 342,265 343 326 342,
189,1185,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-3,27,4,*086 178 287 402,86 178 287 402,1
190,1186,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,28,6,293 402 123 230 391 162,293 402 123 230 391 162,
191,1187,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,27,3,86 48 342,86 48 342,
192,1188,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,17,5,53 72 373 287 342,53 72 373 287 342,
193,1189,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,25,4,391 123 86 4,391 123 86 4,
194,1190,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,25,4,86 28 233 59,86 28 233 59,
195,1191,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-3,20,6,215 17 293 186 89 0,215 17 293 186 89 0,
196,1192,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,22,4,391 123 124 342,391 123 124 342,
197,1193,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,25,2,149 *342,149 342,2
198,1194,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-9,25,3,51 49 83,51 49 83,
199,1195,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,18,3,48 342 130,48 342 130,
200,1196,MD,Mohenjodaro,MIC vol III,1,seal,0,0,9,no text,351,Animals,Uncertain animal (mostly bovine) to R.,-2,25,2,0 211,0 211,
201,1197,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,25,2,230 *211,230 211,2
202,1198,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,27,4,67 171 59 211,67 171 59 211,
203,1199,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,25,3,65 53 342,65 53 342,
204,1200,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,16,4,391 99 327 342,391 99 327 342,
205,1201,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,17,3,253 230 342,253 230 342,
206,1202,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,18,3,86 336 75,86 336 75,
207,1203,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-4,17,5,267 402 97 137 395,267 402 97 137 395,
208,1204,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,25,3,389 389 176,389 389 176,
209,1205,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,26,4,87 403 87 15,87 403 87 15,
210,1206,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,17,3,329 212 328,329 212 328,
211,1207,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,18,3,76 104 169,76 104 169,
212,1208,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-4,18,3,72 296 342,72 296 342,
213,1209,MD,Mohenjodaro,MIC vol III,1,seal,0,1,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,20,5,329 89 171 8 342,329 89 171 8 342,
214,1209,MD,Mohenjodaro,MIC vol III,1,seal,0,2,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,20,2,154 303,154 303,
215,1211,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-2,17,7,400 125 59 123 112 197 342,400 125 59 123 112 197 342,
216,1212,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,25,5,293 123 343 128 342,293 123 343 128 342,
217,1213,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,18,3,65 387 342,65 387 342,
218,1214,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,18,7,319 86 99 59 8 342 1,319 86 99 59 8 342 1,
219,1215,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,28,6,267 233 342 403 87 342,267 233 342 403 87 342,
220,1217,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,20,2,387 342,387 342,
221,1218,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,18,3,86 2 12,86 2 12,
222,1219,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,25,3,197 177 81,197 177 81,
223,1220,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,28,2,102 162,102 162,
224,1221,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,18,4,391 97 294 375,391 97 294 375,
225,1222,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,17,6,254 343 87 249 162 342,254 343 87 249 162 342,
226,1224,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,16,3,387 296 342,387 296 342,
227,1225,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,20,3,301 155 211,301 155 211,
228,1226,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,17,2,341 342,341 342,
229,1227,MD,Mohenjodaro,MIC vol III,1,seal,1,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,12,5,264 109 162 176 176,264 109 162 176 176,
230,1227,MD,Mohenjodaro,MIC vol III,1,seal,2,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,12,5,403 87 342 1 176,403 87 342 1 176,
231,1227,MD,Mohenjodaro,MIC vol III,1,seal,3,9,0,unrecorded,513,Anthropomorphic forms,,-2,12,0,,,
232,1227,MD,Mohenjodaro,MIC vol III,1,seal,4,9,0,unrecorded,513,Anthropomorphic forms,,-2,12,0,,,
233,1228,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-10,24,4,267 99 76 15,267 99 76 15,
234,1229,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,28,4,267 99 104 162,267 99 104 162,
235,1231,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-1,17,2,111 342,111 342,
236,1232,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,30,4,267 99 48 342,267 99 48 342,
237,1233,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,26,5,216 123 127 347 342,216 123 127 347 342,
238,1234,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,13,5,293 123 343 173 342,293 123 343 173 342,
239,1235,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,28,5,150 123 65 67 73,150 123 65 67 73,
240,1236,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,16,2,375 342,375 342,
241,1237,MD,Mohenjodaro,MIC vol III,1,seal,0,1,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,17,5,186 125 59 51 59,186 125 59 51 59,
242,1237,MD,Mohenjodaro,MIC vol III,1,seal,0,2,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,17,3,78 347 342,78 347 342,
243,1238,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,20,2,222 254,222 254,
244,1239,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,17,3,267 99 0,267 99 0,
245,1240,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,18,3,244 336 0,244 336 0,
246,1242,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,15,5,129 245 125 *059 0,129 245 125 59 0,4
247,1243,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,20,2,109 162,109 162,
248,1244,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,1,2,327 254,327 254,
249,1245,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,17,3,221 267 342,221 267 342,
250,1246,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,18,4,267 99 104 169,267 99 104 169,
251,1247,MD,Mohenjodaro,MIC vol III,1,seal,0,1,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-3,16,5,*087 336 344 175 230,87 336 344 175 230,1
252,1247,MD,Mohenjodaro,MIC vol III,1,seal,0,2,2,left-to-right,11,Animals,Unicorn to R. No cult object in front.,-3,16,2,53 342,53 342,
253,1248,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,1,4,245 245 330 176,245 245 330 176,
254,1249,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,25,2,109 162,109 162,
255,1251,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,17,5,72 336 89 211 176,72 336 89 211 176,
256,1252,MD,Mohenjodaro,MIC vol III,1,seal,1,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,16,2,415 342,415 342,
257,1252,MD,Mohenjodaro,MIC vol III,1,seal,2,0,1,right-to-left,251,Animals,"Fabulous animal to R. with body of ram, horns of bull, trunk of elephant, hind legs of tiger and upraised serpent-like tail.",-3,16,2,415 342,415 342,
258,1253,MD,Mohenjodaro,MIC vol III,1,seal,0,1,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,18,7,373 373 302 343 253 230 342,373 373 302 343 253 230 342,
259,1253,MD,Mohenjodaro,MIC vol III,1,seal,0,2,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,18,4,89 245 245 132,89 245 245 132,
260,1254,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,25,2,72 211,72 211,
261,1255,MD,Mohenjodaro,MIC vol III,1,seal,0,0,9,no text,13,Animals,Unicorn to R. facing cult object.,-1,18,2,*391 0,391 0,1
262,1257,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,17,3,103 403 342,103 403 342,
263,1260,MD,Mohenjodaro,MIC vol III,1,seal,0,0,9,no text,11,Animals,Unicorn to R. No cult object in front.,-1,25,2,35 0,35 0,
264,1261,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,28,2,72 211,72 211,
265,1262,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,25,4,202 51 342 316,202 51 342 316,
266,1263,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,18,4,86 67 294 342,86 67 294 342,
267,1265,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,351,Animals,Uncertain animal (mostly bovine) to R.,-5,27,5,0 86 249 400 402,0 86 249 400 402,
268,1266,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,17,4,106 17 391 87,106 17 391 87,
269,1267,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,27,3,86 98 130,86 98 130,
270,1268,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,25,2,173 12,173 12,
271,1269,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-16,24,3,65 216 254,65 216 254,
272,1270,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-4,25,2,102 162,102 162,
273,1271,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,24,3,327 *017 0,327 17 0,2
274,1272,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,12,Animals,Unicorn to L. No cult object in front.,0,12,2,293 342,293 342,
275,1273,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-10,24,2,120 87,120 87,
276,1274,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-5,25,3,267 99 207,267 99 207,
277,1275,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,351,Animals,Uncertain animal (mostly bovine) to R.,-3,13,4,0 102 287 342,0 102 287 342,
278,1276,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,0,18,3,56 95 0,56 95 0,
279,1277,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-1,28,4,65 171 59 211,65 171 59 211,
280,1278,MD,Mohenjodaro,MIC vol III,1,seal,0,1,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-9,22,5,267 99 343 100 *081,267 99 343 100 81,5
281,1278,MD,Mohenjodaro,MIC vol III,1,seal,0,2,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-9,22,3,87 162 375,87 162 375,
282,1279,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,30,2,48 342,48 342,
283,1281,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,351,Animals,Uncertain animal (mostly bovine) to R.,-3,27,3,0 *100 169,0 100 169,2
284,1282,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,25,4,102 216 245 0,102 216 245 0,
285,1283,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,17,3,65 135 342,65 135 342,
286,1285,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,16,3,284 124 342,284 124 342,
287,1286,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,18,6,355 343 86 175 176 211,355 343 86 175 176 211,
288,1287,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,25,2,86 15,86 15,
289,1288,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,25,2,28 1,28 1,
290,1289,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-6,26,5,84 343 204 230 0,84 343 204 230 0,
291,1290,MD,Mohenjodaro,MIC vol III,1,seal,0,0,9,no text,13,Animals,Unicorn to R. facing cult object.,-7,27,3,0 72 0,0 72 0,
292,1291,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,22,3,267 99 0,267 99 0,
293,1292,MD,Mohenjodaro,MIC vol III,1,seal,0,0,3,single sign,13,Animals,Unicorn to R. facing cult object.,-3,28,1,250,250,
294,1293,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,17,3,216 123 0,216 123 0,
295,1294,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-2,25,4,284 99 348 342,284 99 348 342,
296,1295,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,22,4,72 48 342 1,72 48 342 1,
297,1296,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,28,2,289 342,289 342,
298,1297,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,1,4,267 402 0 *015,267 402 0 15,4
299,1298,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,351,Animals,Uncertain animal (mostly bovine) to R.,-6,17,4,0 *135 347 342,0 135 347 342,2
300,1299,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,351,Animals,Uncertain animal (mostly bovine) to R.,-4,17,4,0 *065 387 342,0 65 387 342,2
